Id,Link,Counter,File Name,Start Time,End Time,Duration,Identifier Timestamp,Identifier Coordinates,Object Involved,Cyclist Direction,Object Involved in Accident Direction,Ego Accident,Camera Position,Trimming Dimension for Resize,Time of Collision,Vulnerability Score,Abnormality,Severity Score,Fault,Right of Way,Age,Competitive Biking?,Dimensions
1479,https://www.youtube.com/watch?v=Ve4DvQNnDDQ&t=2939,154,s19,00:48:58:53,00:49:07:61,9.08,00:49:00:61,1060 469 1109 412,N.A.,Left,N.A.,N.A.,Front Dashcam,,N.A.,0.72,0,N.A.,N.A.,N.A.,2,0,1280x720
1480,https://www.youtube.com/watch?v=Ve4DvQNnDDQ&t=2952,155,s19,00:49:11:61,00:49:17:15,5.54,00:49:15:15,80 510 118 417,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0.136666667,0,N.A.,N.A.,N.A.,2,0,1280x720
1481,https://www.youtube.com/watch?v=Ve4DvQNnDDQ&t=3020,157,s19,00:50:19:61,00:50:21:21,1.6,00:50:20:00,211 514 245 436,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0.033333333,0,N.A.,N.A.,N.A.,2,0,1280x720
1482,https://www.youtube.com/watch?v=Ve4DvQNnDDQ&t=3041,158,s19,00:50:40:50,00:50:42:57,2.07,00:50:41:00,696 521 717 500,N.A.,Right,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
1483,https://www.youtube.com/watch?v=Ve4DvQNnDDQ&t=3046,159,s19,00:50:45:84,00:50:47:77,1.93,00:50:46:84,763 470 809 416,N.A.,Right,N.A.,N.A.,Front Dashcam,,N.A.,0.15,0,N.A.,N.A.,N.A.,2,0,1280x720
1484,https://www.youtube.com/watch?v=Ve4DvQNnDDQ&t=3071,160,s19,00:51:10:80,00:51:12:80,2,00:51:12:00,214 444 238 511,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0.056666667,0,N.A.,N.A.,N.A.,2,0,1280x720
1485,https://www.youtube.com/watch?v=Ve4DvQNnDDQ&t=3085,161,s19,00:51:24:01,00:51:27:88,3.87,00:51:25:01,736 490 785 442,N.A.,Left,N.A.,N.A.,Front Dashcam,,N.A.,0.27,0,N.A.,N.A.,N.A.,2,0,1280x720
1486,https://www.youtube.com/watch?v=Ve4DvQNnDDQ&t=3095,162,s19,00:51:34:22,00:51:36:15,1.93,00:51:35:15,593 462 600 436,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.386666667,0,N.A.,N.A.,N.A.,2,0,1280x720
1487,https://www.youtube.com/watch?v=Ve4DvQNnDDQ&t=3099,163,s19,00:51:38:56,00:51:41:36,2.8,00:51:41:00,527 410 542 467,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.283333333,0,N.A.,N.A.,N.A.,2,0,1280x720
1488,https://www.youtube.com/watch?v=Ve4DvQNnDDQ&t=3103,164,s19,00:51:42:49,00:51:51:49,9,00:51:45:00,1001 508 975 623,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.05,0,N.A.,N.A.,N.A.,2,0,1280x720
1489,https://www.youtube.com/watch?v=Ve4DvQNnDDQ&t=3112,193,s19,00:51:51:49,00:51:57:11,5.62,00:51:54:11,410 446 428 502,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0.05,0,N.A.,N.A.,N.A.,2,0,1280x720
1490,https://www.youtube.com/watch?v=Ve4DvQNnDDQ&t=3121,165,s19,00:52:00:91,00:52:08:12,7.21,00:52:03:00,583 507 598 560,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.1,0,N.A.,N.A.,N.A.,2,0,1280x720
1491,https://www.youtube.com/watch?v=Ve4DvQNnDDQ&t=3139,166,s19,00:52:18:13,00:52:20:60,2.47,00:52:20:00,681 402 693 441,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.3,0,N.A.,N.A.,N.A.,2,0,1280x720
1492,https://www.youtube.com/watch?v=Ve4DvQNnDDQ&t=3146,167,s19,00:52:26:00,00:52:28:87,2.87,00:52:28:00,1015 632 885 402,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.033333333,0,N.A.,N.A.,N.A.,2,0,1280x720
1493,https://www.youtube.com/watch?v=Ve4DvQNnDDQ&t=3152,168,s19,00:52:31:08,00:52:36:08,5,00:52:33:08,584 504 564 467,N.A.,None,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
1494,https://www.youtube.com/watch?v=Ve4DvQNnDDQ&t=3199,171,s19,00:53:18:99,00:53:21:99,3,00:53:19:99,454 513 537 430,N.A.,None,N.A.,N.A.,Front Dashcam,,N.A.,0.05,0,N.A.,N.A.,N.A.,2,0,1280x720
1495,https://www.youtube.com/watch?v=Ve4DvQNnDDQ&t=3298,173,s19,00:54:57:82,00:55:00:16,2.34,00:54:58:00,672 463 685 450,N.A.,Right,N.A.,N.A.,Front Dashcam,,N.A.,0.05,0,N.A.,N.A.,N.A.,2,0,1280x720
1496,https://www.youtube.com/watch?v=Ve4DvQNnDDQ&t=3321,175,s19,00:55:20:71,00:55:22:51,1.8,00:55:20:75,1055 454 1081 488,N.A.,Left,N.A.,N.A.,Front Dashcam,,N.A.,0.316666667,0,N.A.,N.A.,N.A.,2,0,1280x720
1497,https://www.youtube.com/watch?v=Ve4DvQNnDDQ&t=3331,176,s19,00:55:30:92,00:55:33:39,2.47,00:55:32:69,379 489 420 451,N.A.,Left,N.A.,N.A.,Front Dashcam,,N.A.,0.316666667,0,N.A.,N.A.,N.A.,2,0,1280x720
1498,https://www.youtube.com/watch?v=Ve4DvQNnDDQ&t=3338,177,s19,00:55:37:66,00:55:40:60,2.94,00:55:39:00,448 525 480 464,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.183333333,0,N.A.,N.A.,N.A.,2,0,1280x720
1499,https://www.youtube.com/watch?v=Ve4DvQNnDDQ&t=3346,178,s19,00:55:45:60,00:55:47:34,1.74,00:55:45:90,476 506 506 459,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0.3,0,N.A.,N.A.,N.A.,2,0,1280x720
1500,https://www.youtube.com/watch?v=Ve4DvQNnDDQ&t=3366,179,s19,00:56:05:22,00:56:08:96,3.74,00:56:05:23,469 470 444 438,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0.066666667,0,N.A.,N.A.,N.A.,2,0,1280x720
1501,https://www.youtube.com/watch?v=Ve4DvQNnDDQ&t=3380,180,s19,00:56:19:24,00:56:21:51,2.27,00:56:20:51,799 443 808 482,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.053333333,0,N.A.,N.A.,N.A.,2,0,1280x720
1502,https://www.youtube.com/watch?v=Ve4DvQNnDDQ&t=3384,181,s19,00:56:23:51,00:56:28:65,5.14,00:56:25:10,951 428 924 513,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.05,0,N.A.,N.A.,N.A.,2,0,1280x720
1503,https://www.youtube.com/watch?v=Ve4DvQNnDDQ&t=3403,182,s19,00:56:42:39,00:56:44:00,1.61,00:56:43:50,838 433 855 499,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.233333333,0,N.A.,N.A.,N.A.,2,0,1280x720
1504,https://www.youtube.com/watch?v=Ve4DvQNnDDQ&t=3406,183,s19,00:56:45:46,00:56:56:46,11,00:56:52:00,660 474 696 439,N.A.,Left,N.A.,N.A.,Front Dashcam,,N.A.,0.46,0,N.A.,N.A.,N.A.,2,0,1280x720
1505,https://www.youtube.com/watch?v=Ve4DvQNnDDQ&t=3417,194,s19,00:56:56:46,00:57:07:49,11.03,00:56:59:46,1026 526 1073 437,N.A.,None,N.A.,N.A.,Front Dashcam,,N.A.,0.183333333,0,N.A.,N.A.,N.A.,2,0,1280x720
1506,https://www.youtube.com/watch?v=AdqE7mFQ7Y4&t=13,2,s20,00:00:12:21,00:00:14:61,2.4,00:00:13:21,853 468 865 523,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.166666667,0,N.A.,N.A.,N.A.,2,0,1280x720
1507,https://www.youtube.com/watch?v=AdqE7mFQ7Y4&t=66,3,s20,00:01:05:99,00:01:10:33,4.34,00:01:09:33,139 459 158 522,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0.303333333,0,N.A.,N.A.,N.A.,2,0,1280x720
1508,https://www.youtube.com/watch?v=AdqE7mFQ7Y4&t=81,4,s20,00:01:20:68,00:01:22:68,2,00:01:21:68,664 536 749 447,N.A.,Right,N.A.,N.A.,Front Dashcam,,N.A.,0.366666667,0,N.A.,N.A.,N.A.,2,0,1280x720
1509,https://www.youtube.com/watch?v=AdqE7mFQ7Y4&t=104,5,s20,00:01:43:57,00:01:46:17,2.6,00:01:43:58,892 580 1017 454,N.A.,None,N.A.,N.A.,Front Dashcam,,N.A.,0.136666667,0,N.A.,N.A.,N.A.,2,0,1280x720
1510,https://www.youtube.com/watch?v=AdqE7mFQ7Y4&t=536,6,s20,00:08:55:93,00:09:01:40,5.47,00:08:56:93,966 459 940 520,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.186666667,0,N.A.,N.A.,N.A.,2,0,1280x720
1511,https://www.youtube.com/watch?v=AdqE7mFQ7Y4&t=547,7,s20,00:09:06:07,00:09:11:15,5.08,00:09:09:07,391 502 449 446,N.A.,Right,N.A.,N.A.,Front Dashcam,,N.A.,0.05,0,N.A.,N.A.,N.A.,2,0,1280x720
1512,https://www.youtube.com/watch?v=AdqE7mFQ7Y4&t=673,8,s20,00:11:12:73,00:11:15:07,2.34,00:11:13:00,488 548 535 433,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0.15,0,N.A.,N.A.,N.A.,2,0,1280x720
1513,https://www.youtube.com/watch?v=AdqE7mFQ7Y4&t=707,9,s20,00:11:46:10,00:11:47:77,1.67,00:11:46:10,553 451 565 478,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.133333333,0,N.A.,N.A.,N.A.,2,0,1280x720
1514,https://www.youtube.com/watch?v=AdqE7mFQ7Y4&t=763,11,s20,00:12:42:00,00:12:47:00,5,00:12:44:00,499 467 511 502,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0.366666667,0,N.A.,N.A.,N.A.,2,0,1280x720
1515,https://www.youtube.com/watch?v=AdqE7mFQ7Y4&t=896,14,s20,00:14:55:56,00:14:58:96,3.4,00:14:56:56,973 462 952 553,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0.17,0,N.A.,N.A.,N.A.,2,0,1280x720
1516,https://www.youtube.com/watch?v=AdqE7mFQ7Y4&t=943,16,s20,00:15:42:87,00:15:46:41,3.54,00:15:43:99,701 603 881 443,N.A.,Left,N.A.,N.A.,Front Dashcam,,N.A.,0.32,0,N.A.,N.A.,N.A.,2,0,1280x720
1517,https://www.youtube.com/watch?v=AdqE7mFQ7Y4&t=1095,21,s20,00:18:14:89,00:18:18:56,3.67,00:18:16:00,326 562 464 420,N.A.,Right,N.A.,N.A.,Front Dashcam,,N.A.,0.116666667,0,N.A.,N.A.,N.A.,2,0,1280x720
1518,https://www.youtube.com/watch?v=AdqE7mFQ7Y4&t=1122,22,s20,00:18:41:72,00:18:54:53,12.81,00:18:50:00,745 458 733 503,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.083333333,0,N.A.,N.A.,N.A.,2,0,1280x720
1519,https://www.youtube.com/watch?v=AdqE7mFQ7Y4&t=1139,23,s20,00:18:58:27,00:19:06:14,7.87,00:19:01:14,866 461 880 520,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
1520,https://www.youtube.com/watch?v=AdqE7mFQ7Y4&t=1154,24,s20,00:19:11:01,00:19:14:21,3.2,00:19:14:01,723 461 736 490,N.A.,None,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
1521,https://www.youtube.com/watch?v=AdqE7mFQ7Y4&t=1156,25,s20,00:19:15:28,00:19:19:02,3.74,00:19:18:02,769 469 780 497,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.5,0,N.A.,N.A.,N.A.,2,0,1280x720
1522,https://www.youtube.com/watch?v=AdqE7mFQ7Y4&t=1188,26,s20,00:19:47:18,00:19:54:52,7.34,00:19:50:52,728 545 767 459,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.003333333,0,N.A.,N.A.,N.A.,2,0,1280x720
1523,https://www.youtube.com/watch?v=AdqE7mFQ7Y4&t=1203,27,s20,00:20:02:46,00:20:05:13,2.67,00:20:05:03,854 513 841 464,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.403333333,0,N.A.,N.A.,N.A.,2,0,1280x720
1524,https://www.youtube.com/watch?v=AdqE7mFQ7Y4&t=1451,30,s20,00:24:10:78,00:24:17:05,6.27,00:24:15:05,1030 529 1069 468,N.A.,None,N.A.,N.A.,Front Dashcam,,N.A.,0.37,0,N.A.,N.A.,N.A.,2,0,1280x720
1525,https://www.youtube.com/watch?v=AdqE7mFQ7Y4&t=1594,31,s20,00:26:33:65,00:26:35:39,1.74,00:26:33:95,526 562 656 444,N.A.,Right,N.A.,N.A.,Front Dashcam,,N.A.,0.433333333,0,N.A.,N.A.,N.A.,2,0,1280x720
1526,https://www.youtube.com/watch?v=AdqE7mFQ7Y4&t=1649,32,s20,00:27:28:11,00:27:36:65,8.54,00:27:30:00,1038 458 1077 633,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.433333333,0,N.A.,N.A.,N.A.,2,0,1280x720
1527,https://www.youtube.com/watch?v=AdqE7mFQ7Y4&t=1836,33,s20,00:30:35:90,00:30:45:58,9.68,00:30:38:90,974 697 908 414,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.443333333,0,N.A.,N.A.,N.A.,2,0,1280x720
1528,https://www.youtube.com/watch?v=AdqE7mFQ7Y4&t=1878,34,s20,00:31:17:40,00:31:31:77,14.37,00:31:21:40,883 406 1030 719,N.A.,None,N.A.,N.A.,Front Dashcam,,N.A.,0.536666667,0,N.A.,N.A.,N.A.,2,0,1280x720
1529,https://www.youtube.com/watch?v=AdqE7mFQ7Y4&t=1915,35,s20,00:31:54:31,00:31:56:51,2.2,00:31:55:51,1115 433 1196 683,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.37,0,N.A.,N.A.,N.A.,2,0,1280x720
1530,https://www.youtube.com/watch?v=AdqE7mFQ7Y4&t=1918,36,s20,00:31:57:98,00:32:03:98,6,00:32:00:00,1168 455 1234 691,N.A.,None,N.A.,N.A.,Front Dashcam,,N.A.,0.39,0,N.A.,N.A.,N.A.,2,0,1280x720
1531,https://www.youtube.com/watch?v=AdqE7mFQ7Y4&t=1966,37,s20,00:32:45:49,00:32:51:10,5.61,00:32:48:00,502 524 483 444,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.616666667,0,N.A.,N.A.,N.A.,2,0,1280x720
1532,https://www.youtube.com/watch?v=AdqE7mFQ7Y4&t=2019,39,s20,00:33:38:54,00:33:40:48,1.94,00:33:40:00,324 518 262 454,N.A.,Right,N.A.,N.A.,Front Dashcam,,N.A.,0.433333333,0,N.A.,N.A.,N.A.,2,0,1280x720
1533,https://www.youtube.com/watch?v=AdqE7mFQ7Y4&t=2048,40,s20,00:34:07:37,00:34:09:71,2.34,00:34:08:71,315 554 240 451,N.A.,None,N.A.,N.A.,Front Dashcam,,N.A.,0.216666667,0,N.A.,N.A.,N.A.,2,0,1280x720
1534,https://www.youtube.com/watch?v=AdqE7mFQ7Y4&t=2062,41,s20,00:34:21:05,00:34:24:19,3.14,00:34:23:59,1158 507 1217 451,N.A.,Left,N.A.,N.A.,Front Dashcam,,N.A.,0.083333333,0,N.A.,N.A.,N.A.,2,0,1280x720
1535,https://www.youtube.com/watch?v=AdqE7mFQ7Y4&t=2066,42,s20,00:34:25:26,00:34:35:60,10.34,00:34:28:06,772 510 830 442,N.A.,Left,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
1536,https://www.youtube.com/watch?v=AdqE7mFQ7Y4&t=2080,43,s20,00:34:39:54,00:34:45:75,6.21,00:34:42:80,295 455 258 501,N.A.,None,N.A.,N.A.,Front Dashcam,,N.A.,0.296666667,0,N.A.,N.A.,N.A.,2,0,1280x720
1537,https://www.youtube.com/watch?v=AdqE7mFQ7Y4&t=2087,44,s20,00:34:46:88,00:34:48:75,1.87,00:34:47:88,836 487 875 449,N.A.,Left,N.A.,N.A.,Front Dashcam,,N.A.,0.24,0,N.A.,N.A.,N.A.,2,0,1280x720
1538,https://www.youtube.com/watch?v=AdqE7mFQ7Y4&t=2151,45,s20,00:35:50:08,00:35:55:55,5.47,00:35:50:58,138 614 216 449,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.083333333,0,N.A.,N.A.,N.A.,2,0,1280x720
1539,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=2,1,s22,00:00:01:40,00:00:04:07,2.67,00:00:03:40,819 461 797 511,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
1540,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=36,2,s22,00:00:35:03,00:00:37:97,2.94,00:00:36:27,699 444 666 497,N.A.,None,N.A.,N.A.,Front Dashcam,,N.A.,0.05,0,N.A.,N.A.,N.A.,2,0,1280x720
1541,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=79,3,s22,00:01:18:81,00:01:21:01,2.2,00:01:20:01,203 526 241 469,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0.083333333,0,N.A.,N.A.,N.A.,2,0,1280x720
1542,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=93,4,s22,00:01:32:15,00:01:34:49,2.34,00:01:32:55,215 521 245 468,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0.05,0,N.A.,N.A.,N.A.,2,0,1280x720
1543,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=97,5,s22,00:01:36:02,00:01:38:43,2.41,00:01:37:02,189 524 215 469,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0.05,0,N.A.,N.A.,N.A.,2,0,1280x720
1544,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=100,6,s22,00:01:39:49,00:01:42:63,3.14,00:01:40:49,124 544 162 474,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
1545,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=142,7,s22,00:02:21:80,00:02:30:28,8.48,00:02:25:00,266 478 223 537,N.A.,None,N.A.,N.A.,Front Dashcam,,N.A.,0.05,0,N.A.,N.A.,N.A.,2,0,1280x720
1546,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=153,8,s22,00:02:32:75,00:02:35:28,2.53,00:02:34:28,658 554 771 449,N.A.,Right,N.A.,N.A.,Front Dashcam,,N.A.,0.066666667,0,N.A.,N.A.,N.A.,2,0,1280x720
1547,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=159,9,s22,00:02:38:22,00:02:47:10,8.88,00:02:40:70,381 558 485 451,N.A.,Right,N.A.,N.A.,Front Dashcam,,N.A.,0.066666667,0,N.A.,N.A.,N.A.,2,0,1280x720
1548,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=222,10,s22,00:03:41:02,00:03:43:22,2.2,00:03:41:62,296 471 278 518,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0.083333333,0,N.A.,N.A.,N.A.,2,0,1280x720
1549,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=226,11,s22,00:03:45:55,00:03:48:49,2.94,00:03:47:49,825 461 838 500,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.1,0,N.A.,N.A.,N.A.,2,0,1280x720
1550,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=230,12,s22,00:03:49:56,00:03:51:43,1.87,00:03:49:59,876 466 894 518,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
1551,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=258,13,s22,00:04:17:25,00:04:19:85,2.6,00:04:19:00,1042 453 1014 532,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.003333333,0,N.A.,N.A.,N.A.,2,0,1280x720
1552,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=316,14,s22,00:05:15:98,00:05:19:58,3.6,00:05:18:00,189 472 208 517,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0.1,0,N.A.,N.A.,N.A.,2,0,1280x720
1553,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=446,15,s22,00:07:25:84,00:07:27:64,1.8,00:07:26:00,889 442 903 490,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.083333333,0,N.A.,N.A.,N.A.,2,0,1280x720
1554,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=450,16,s22,00:07:29:18,00:07:32:65,3.47,00:07:29:20,839 464 850 496,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
1555,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=462,17,s22,00:07:41:46,00:07:43:79,2.33,00:07:43:76,277 477 263 513,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0.166666667,0,N.A.,N.A.,N.A.,2,0,1280x720
1556,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=474,18,s22,00:07:53:73,00:07:57:00,3.27,00:07:53:76,1241 428 1181 549,N.A.,None,N.A.,N.A.,Front Dashcam,,N.A.,0.37,0,N.A.,N.A.,N.A.,2,0,1280x720
1557,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=514,19,s22,00:08:33:91,00:08:36:38,2.47,00:08:33:98,1073 535 1118 432,N.A.,None,N.A.,N.A.,Front Dashcam,,N.A.,0.23,0,N.A.,N.A.,N.A.,2,0,1280x720
1558,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=526,20,s22,00:08:45:05,00:08:49:99,4.94,00:08:47:05,1113 435 1074 529,N.A.,None,N.A.,N.A.,Front Dashcam,,N.A.,0.083333333,0,N.A.,N.A.,N.A.,2,0,1280x720
1559,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=565,21,s22,00:09:24:89,00:09:30:30,5.41,00:09:26:00,491 447 537 498,N.A.,Left,N.A.,N.A.,Front Dashcam,,N.A.,0.05,0,N.A.,N.A.,N.A.,2,0,1280x720
1560,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=614,22,s22,00:10:13:07,00:10:15:21,2.14,00:10:13:50,1030 442 982 515,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.143333333,0,N.A.,N.A.,N.A.,2,0,1280x720
1561,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=619,23,s22,00:10:18:28,00:10:34:50,16.22,00:10:24:50,940 452 911 530,N.A.,None,N.A.,N.A.,Front Dashcam,,N.A.,0.116666667,0,N.A.,N.A.,N.A.,2,0,1280x720
1562,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=639,24,s22,00:10:38:63,00:10:42:64,4.01,00:10:40:00,968 460 936 532,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.266666667,0,N.A.,N.A.,N.A.,2,0,1280x720
1563,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=681,25,s22,00:11:20:27,00:11:22:61,2.34,00:11:21:00,521 443 490 530,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0,0,N.A.,N.A.,N.A.,2,0,1280x720
1564,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=781,30,s22,00:13:00:98,00:13:02:91,1.93,00:13:02:90,970 447 947 481,N.A.,Left,N.A.,N.A.,Front Dashcam,,N.A.,0.183333333,0,N.A.,N.A.,N.A.,2,0,1280x720
1565,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=794,31,s22,00:13:13:72,00:13:16:59,2.87,00:13:13:73,304 516 246 454,N.A.,Right,N.A.,N.A.,Front Dashcam,,N.A.,0.066666667,0,N.A.,N.A.,N.A.,2,0,1280x720
1566,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=814,32,s22,00:13:33:87,00:13:38:08,4.21,00:13:35:08,183 629 261 459,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.066666667,0,N.A.,N.A.,N.A.,2,0,1280x720
1567,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=857,34,s22,00:14:16:45,00:14:19:72,3.27,00:14:17:00,886 464 863 532,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0.05,0,N.A.,N.A.,N.A.,2,0,1280x720
1568,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=924,38,s22,00:15:23:25,00:15:26:72,3.47,00:15:26:00,805 464 817 514,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.05,0,N.A.,N.A.,N.A.,2,0,1280x720
1569,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=942,40,s22,00:15:41:14,00:15:52:14,11,00:15:41:50,824 449 844 504,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.05,0,N.A.,N.A.,N.A.,2,0,1280x720
1570,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=948,41,s22,00:15:47:01,00:16:04:76,17.75,00:15:50:01,1037 573 1116 454,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.23,0,N.A.,N.A.,N.A.,2,0,1280x720
1571,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=970,42,s22,00:16:09:90,00:16:21:71,11.81,00:16:10:90,1263 425 1129 636,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.366666667,0,N.A.,N.A.,N.A.,2,0,1280x720
1572,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=988,43,s22,00:16:27:18,00:16:29:05,1.87,00:16:27:18,892 453 854 544,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.12,0,N.A.,N.A.,N.A.,2,0,1280x720
1573,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=992,44,s22,00:16:31:99,00:16:34:59,2.6,00:16:33:59,819 455 800 510,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.15,0,N.A.,N.A.,N.A.,2,0,1280x720
1574,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=1007,46,s22,00:16:46:33,00:16:53:67,7.34,00:16:51:00,263 544 302 448,N.A.,Backwards,N.A.,N.A.,Front Dashcam,,N.A.,0.05,0,N.A.,N.A.,N.A.,2,0,1280x720
1575,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=1028,48,s22,00:17:07:76,00:17:19:76,12,00:17:11:00,990 443 948 552,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.05,0,N.A.,N.A.,N.A.,2,0,1280x720
1576,https://www.youtube.com/watch?v=VaSFsM3s5bI&t=1040,164,s22,00:17:19:76,00:17:28:06,8.3,00:17:19:78,1080 581 1143 431,N.A.,Forwards,N.A.,N.A.,Front Dashcam,,N.A.,0.183333333,0,N.A.,N.A.,N.A.,2,0,1280x720
